id,reviews.text,review_length,sentiment_polarity
AVpe5s3RLJeJML43x4eA,"As a Bzz Agent, I received a full size bottle of Pantene Expert Pro-V Age Defy conditioner to test and review. About 25 of my hair is grey, and the grey is thin and pretty unmanageable, while the rest of my hair just simply has lost its luster. I am very impressed with this product. After the first application, I realized that I only needed a small amount of conditioner compared to other conditioners. My hair now looks and feels stronger and healthy, while my grey hair is soft and manageable. The fragrance is subtle, and I now have soft and shiny hair once again. This product actually works better for me than much more expensive products I've purchased through salons! This review was collected as part of a promotion.",64,0.08333333333333336
AVpe5s3RLJeJML43x4eA,"I love the Pantene Expert Age Defy conditioner! It has a very pleasant scent and is very thick, so it was easy to work through my long, straggly hair. It was a bit difficult to rinse out because it was so thick, but my hair felt silky soft even while wet. After air-drying, my dry, unruly, coarse hair was soft, manageable and laid down quite nicely. I have severe trouble with frizz and this helped much more than other conditioners. It claims to fight the seven signs of aging hair, but my hair has only 3 of these: frizz, unruly grays and dryness. This conditioner did a nice job on those and, since the Age Defy worked so well, I'll try to the Intense Smooth in the Expert line next. This review was collected as part of a promotion.",70,0.0925
AVpe5s3RLJeJML43x4eA,I think this is one of the best conditioners I have used out side of a salon. When using this product I compared it to a salon product that I had been using. It had a thick feel to it and with fairly short hair I didn't need a huge amount for my hair. After washing it then using the conditioner and drying my hair I had less fly aways and very little frizz in my normal day. I am very pleased with this product and I wouldn't leave it on the shelf at the store. It is worth a little extra to get the great way my hair feels soft and frizz free with very little other products needed to keep my hair in check. Let you know how it goes in the coming days as I keep testing this product. This review was collected as part of a promotion.,70,0.21380208333333334
AVpe625_ilAPnD_xQ4SP,"I was disappointed when I received this swag I ordered online and will definitely be returning it. First, the color of the sunflowers is more like a red/orange than yellow. Second, the petals on the sunflowers themselves were all bent. I thought they could easily be bent back in shape, but that isn't the case. I could iron them down, but I won't waste my time. For the price, it's not worth the purchase in my opinion. Sorry, this swag missed the mark for me.",38,-0.04666666666666667
AVpe6C3WLJeJML43yApY,Bought this for my nephew. Although it isnt the best made costume its fun and he has a blast wearing it,10,0.65
AVpe6CHv1cnluZ0-ZhwN,I received an expired product and the oils had separated and it was virtually impossible to eat even after I did try to stir the No Stir product.,13,-0.6666666666666666
AVpe6CHv1cnluZ0-ZhwN,"both the maple almond butter and the almond coconut butter are stale dated! Received yesterday, going back today.",13,-0.25
AVpe6CHv1cnluZ0-ZhwN,Tasted like warm mayonnaise - contacted MaraNatha to let them know.,8,0.6
AVpe6CHv1cnluZ0-ZhwN,"Bought this cuz the store was out of Justin's sticking with it cuz the price(I'm not made of money)! Says it's no stir, but mine had half an inch of oil on top and definitely needed to be stirred! May have been an older bottle, cuz I've never bought it before, so once the next one comes in I'll revise my review if necessary. Great flavor over all, love it on an everything bagel.",38,0.14444444444444446
AVpe6CHv1cnluZ0-ZhwN,"the first time I bought almond butter it had honey in it. the next time I went into buy some all there was, was maple. to this day I have never seen honey almond butter in any store and I've checked them all. bring back the honey.",23,0.08333333333333333
AVpe6CHv1cnluZ0-ZhwN,"This is so good, you just want to smack people for not letting you know about it sooner. Put it on apple rice cake and you are gold, my friend. Get busy living or get busy dying.",19,0.3
AVpe6FfKilAPnD_xQmHi,Net wt was literally half of the claimed weight on outside of bag. i could fold the bag completely in half touching top of bag to bottom. There was no hole or opening in bag so they filled it to this level intentionally.,23,0.15238095238095242
AVpe6FfKilAPnD_xQmHi,Very chocolaty taste to them. It hits the sweet tooth. Light snack not heavy eating. It does not taste like a brownie.,12,0.18333333333333335
AVpe6FfKilAPnD_xQmHi,I love the taste of these they are a wonderful snack to have I don't like to many things either they are two sweet or not sweet enough but these are just perfect I just wish it was easier to find them in stores I have had to buy them online because none of my Walmart stores have them.,23,0.5285714285714286
AVpe6FfKilAPnD_xQmHi,These are too good!,1,0.7
AVpe6FfKilAPnD_xQmHi,Is delicious,1,1.0
AVpe6FfKilAPnD_xQmHi,they have a wonderful melt in your mouth chocolate flavor yet still crunchy,8,1.0
AVpe6FfKilAPnD_xQmHi,Sinfully delicious!,2,1.0
AVpe6FfKilAPnD_xQmHi,These are great!!!!,1,0.8
AVpe6FpaLJeJML43yBuP,Great price to close out my Sopranos' DVD collection.,6,0.8
AVpe6FpaLJeJML43yBuP,Loved everything about the show and Season Six Part II is no exception!,8,0.7
AVpe6FpaLJeJML43yBuP,Great story line with amazing Blue-Ray quality. Will Recommend!!!,7,0.7000000000000001
AVpe6FpaLJeJML43yBuP,One of the best series in television history. The Sopranos lives forever on DVD and BluRay. A must-own television series.,13,1.0
AVpe6FpaLJeJML43yBuP,I found this for a great price and decided to get the last season in a great series. Now I can marathon watch this great show all over again.,13,0.6000000000000001
AVpe6FpaLJeJML43yBuP,"Great TV series, always wanting to know what would happen next in the series so my husband and I started to watch it and could not stop watching until we got to the end.",18,0.4
AVpe6FpaLJeJML43yBuP,The price was great it was cheaper than any other place that we could find.,6,0.8
AVpe6FpaLJeJML43yBuP,the sopranos is one of the best show of al time. and the best quality.,8,1.0
AVpe6FpaLJeJML43yBuP,Great story line with amazing Blue-Ray quality. Will recommend!!,7,0.7000000000000001
AVpe6FpaLJeJML43yBuP,Great TV series. Watched it straight though due to I could not stop watching! Always wanting to know what would happen next.,16,0.21875
AVpe6FpaLJeJML43yBuP,"If you're getting Sopranos Season 6 part 1, remember to get part to as well. Excellent series.",11,1.0
AVpe6FpaLJeJML43yBuP,The price was great it was cheaper than any other place we could find.,6,0.8
AVpe6n2_LJeJML43yOgE,"I have had dry frizzy hair for 30 years and tried many products that have failed. Before I tried this, I was using Tresemme's Smooth Silky sham/cond plus applying 3x the recommended amount of a leave in salon super skinny serum. It was the best I could find, but on some days it just frizzed and looked bad. Then I tried this product and was immediately impressed with performance. My hair was smooth and soft and very manageable. I finally have the soft, healthy looking straight hair I have always wnted. When I put my hair into a ponytail it looks a lot smoother than before. The odor of this product is difficult to deal with the first few days. It smells like cheap hairspray or cheap cologne trying to cover up an even worse smell.. The first time I used it my teenage daughter asked me to crack the window of the car so she didn't have to smell it. But over time we got used to it. I shampoo almost daily and I am now on my 4th bottle of each, shampoo and conditioner, and have consistently had great results. (I still use the super skinny serum).",100,0.20869565217391303
AVpe6n2_LJeJML43yOgE,love it,1,0.5
AVpe6n2_LJeJML43yOgE,good,1,0.7
AVpe6n2_LJeJML43yOgE,"I am 46 years old and I have always had dry, coarse, frizzy hair UNTIL today (: I used the Tresemme Keratin Smooth Conditioner along with another brand of shampoo that I wasn't very impressed with but I was trying to use it up before I began using the Tresseme Keratin Smooth Shampoo. I washed my hair and applied the Tresseme Keratin Smooth Conditioner. I could tell as soon as I had this conditioner in my hands that it was different from anything else I have EVER tried in the past which includes other brands of Keratin shampoos, conditioners treatments. I've tried Wen, Biolage - everything and nothing has come close to this product. I don't what's in this stuff but I love it! It's extremely rich, emollient and it felt VERY SILKY. I have Lupus and I wasn't feeling well so I skipped the leave in products that I normally have to cover my hair with to control the frizz and get a little softness. I fell asleep with my hair still damp. When I awoke I could not believe it was MY hair on my head! I was stunned at how soft, silky and healthy looking this conditioner left MY hair. I kept saying to my self ''this can't be MY hair!. I never have soft hair, NEVER! I am so excited that I've decided to toss the rest of my old shampoo out so that I can begin using the Tresseme Keratin Smooth Shampoo along with the conditioner. I will purchase this stuff as long as I can get my hands on it!!",131,0.17301587301587304
AVpe6n2_LJeJML43yOgE,"1. This product was AMAZING in detangling! I have very thick and curly hair so detangling can be a hassle. Now when I read it on the bottle that it helps with detangling, I wasn't really expecting it to work on my hair type. But it litterAly produced miracles. It has a good slip to it, I did notice that it's best when the hair is wet. When it's wet I didn't have to use much of the product to get it to detangle. 2. I decided to leave it in as a deep conditioner for about and hour, so it can feel condition my hair. When I rinsed it out my hair was litterAly the softest I've ever felt it, ( given I had just risned it out and it had no product in it at all). The conditioner made my hair feel clean and mosturied. And just healthy. Idk it's like you know when something is just right for your hair and this was it for me. 3. I didn't have any problem with my scalp as mentioned in the other reviews. But I've never had that problem with any products. 4. On the bottle it mention friz control, I didn't see a huge difference in that buuut considering my hair type I didn't expect to. 5. The smell is heavenly lol I just like that it smell light and not like you have a load of hair products in ur hair. It just has a nice simple smell. I mean I like it.",105,0.29110449735449734
AVpe6n2_LJeJML43yOgE,My hairstylist recommended this as a shampoo I could use to preserve my hair color and not pay a fortune. Love the silk feeling and smell it leaves. Just like I left the salon!,18,0.25
AVpe6n2_LJeJML43yOgE,"Most that give negative reviews fail to mention personal hair texture and scalp sensitivity. 1) keratin treatment isn't for everyday usage. If you use it everyday or every other day it may make your hair brittle (which will cause breakage). Try to wash and condition your hair no earlier than 6 weeks from initial usages (this goes for any keratin or kertain infused treatment is based off your own hair texture). 2) if you have sensitive scalp consult with a professional, they may recommend a different brand. However, a sensitive scalp may get away with using the conditioner only. Keep in mind that a keratin treatment is for straighten and/or loosening curls excessive usage is the same as over processing hair with dye, relaxers, perms, etc. Keep another shampoo and conditioner handy for your normal routine.",80,-0.028571428571428564
AVpe6n2_LJeJML43yOgE,This is the best kind of shampoo and conditioner that I have ever used. It gets my hair very soft and doesn't have any static electricity in it when I straighten it.,13,0.55
AVpe6n2_LJeJML43yOgE,This line does what it says. Keeps my hair frizz free for 48 hours. Smells good too.,9,0.55
AVpe6PCDLJeJML43yFQH,I would have loved it if it would have stayed plugged in and on.,5,0.7
AVpe6PCDLJeJML43yFQH,"The house, took it out a week later and plugged it in- DEAD WOuld not power up at all in all 3 cars. Returning it today.",11,-0.1
AVpe6PCDLJeJML43yFQH,I use this in an industrial setting and it works great. I would recommend this product to anybody that needs an item like this.,12,0.8
AVpe6PCDLJeJML43yFQH,"Why doesn't everyone have one for their car? I don't want to buy a car charger adapter each time, I just want to plug my electrics into my car. Now I can :)",15,0.0
AVpe71Vk1cnluZ0-aL_Z,"Everything isn't for everyone. Before you use this product, know your hair type as well as the state of your hair. I have transitioning 4b hair and this product caused massive tangles and knots in my hair, so much so that I had to cut them out! As a result, I'm left with uneven hair all over my head. Furthermore it left my natural hair dry and much of my normal wave pattern is gone. I can tell I'm in for a long road in trying to repair the damage its caused.",46,0.014814814814814817
AVpe71Vk1cnluZ0-aL_Z,"I decided to try this conditioner thinking it would rejuvenate my curls but it did the exact opposite. This product made my hair feel like straw! It had that squeaky feeling after, you know the one you get when you use sulfate shampoos... It really didnt do anything. SMH",27,0.15
AVpe71Vk1cnluZ0-aL_Z,Made our hair feel dry and rough,5,-0.08333333333333333
AVpe71Vk1cnluZ0-aL_Z,I normally use SheaMoisture but decided to give this product a try and I'm so happy that I did. I am completely natural with very thick 4a type hair and my hair LOVE this product. It is very thick and creamy leaving my curls extremely soft and full shine.,25,0.175
AVpe71Vk1cnluZ0-aL_Z,"To begin this review, I will begin to describe a little about myself. I am an African American female who is relaxer free. My hair is afro textured and it is naturally dry. I usually use Aussie moist as my deep conditioner but I wanted to try something new. I purchased this item in the little packet size first because the bottle is a bit out of my comfort zone far as price and I didn't want to get stuck with a pricey bottle of conditioner that I didn't even like go through the whole process of returning it that's if I could, etc you get the point. I washed my hair as usual with my own shampoo, and then placed the Cream of Nature Argan Oil Intensive Conditioning Treatment on my hair and covered it with a plastic cap for about 30 minutes. When I tell you the results were amazing! Believe me! My hair was so moisturized and it looked as if I had already moisturized my hair with an oil.",84,0.049646464646464654
AVpe71Vk1cnluZ0-aL_Z,Very good product. Doesn't strip color,5,0.7
AVpe71Vk1cnluZ0-aL_Z,"I love Cream of Nature Argan Oil Intensive Conditioning. My daughter has think, curly, wavy hair that tangles up after shampooing and Argan Oil Intensive Conditioning helps me comb out her hair and makes it manageable and easy to style.",25,0.4666666666666667
AVpe71Vk1cnluZ0-aL_Z,Love product and it is very good for my hair,4,0.6
AVpe7GIELJeJML43yZfu,"Fat or no-fat, it's difficult to find anything bad about Eagle Brand! This purchase is an excellent bargain as it almost always is pricier in stores (more so than the regular Eagle Brand). Especially in the summer we love homemade shakes made with Eagle Brand Fat-Free Sweetened Condensed Milk, Fat-Free Evaported milk, fruit, ice and Sweet 'n' Low, so we use a LOT of it. It makes wonderful lemon icebox pies without worrying about all those fat calories in the filling, makes a great hot fudge sauce and many other items. It lacks a bit of the fullness of the regular Eagle Brand if tasted directly from the can, but when used in recipes it's almost impossible to tell the difference.",71,0.17555555555555558
AVpe7GIELJeJML43yZfu,Yummy,1,0.0
AVpe7GIELJeJML43yZfu,Its great,1,0.8
AVpe7GIELJeJML43yZfu,As good as regular.,2,0.35
AVpe7jB8LJeJML43yj91,Product is great thank you,3,0.8
AVpe7jB8LJeJML43yj91,"Clubman Styling Gel works very well and holds hair firmly,works GREAT....",9,0.8
AVpe7jB8LJeJML43yj91,GREAT!,1,0.8
AVpe7jB8LJeJML43yj91,firm hold without dandruff,4,-0.2
AVpe7JTHilAPnD_xQ_Cl,I loved this at my wedding! I put the little cards in a fabric picture holder and let guests write on them at their leisure during the reception. I also passed them out at my rehearsal diner! I will cherish the wishes written on there forever! This was a great addition to my wedding!,24,0.4375
AVpe7sl91cnluZ0-aI1Y,"I love the diet ginger ale and have been buying it for many years. Recently, the 2 liter bottle has some kind of defect in it. The bottom center of the bottle is longer than the bottom sides of the bottle, forcing the bottle to teeter and lean to all sides, eventually leading to a tip over. Needless to say, I will NO longer buy this size bottle and I will look for a replacement brand to take it's place. And no, I do not want to buy other size bottles as the 2 liter is the best value for the money. CHANGE YOUR BOTTLE!",48,0.2857142857142857
AVpe7sl91cnluZ0-aI1Y,I love the refreshing taste. Don't really like to drink dark diet sodas,10,0.2625
AVpe7sl91cnluZ0-aI1Y,This is the only kind of diet soda I've found that doesn't have the aftertaste that ruins so many other diet drinks. I love Canada Dry Diet Ginger Ale.,17,0.27666666666666667
AVpe7sl91cnluZ0-aI1Y,Does not have a bad taste like other diet drinks do.,5,-0.6999999999999998
AVpe7sl91cnluZ0-aI1Y,Great taste and great mixer,4,0.8
AVpe7sl91cnluZ0-aI1Y,Good taste,2,0.7
AVpe7zdzLJeJML43yp3d,"Tastes way to processed and after taste is horrible, will start making my own.",7,-1.0
AVpe7zdzLJeJML43yp3d,Creamy and tasty.,2,0.0
AVpe7zdzLJeJML43yp3d,I use this product all the time. We love to have Alfredo and this particular Ragu taste the best! I saut onions and add canned shredded chicken and sliced up romen tomatoes. Then add the Ragu and noodles. Yummy!!!!,22,0.2666666666666666
AVpe7zdzLJeJML43yp3d,Wonderful,1,1.0
AVpe7zdzLJeJML43yp3d,Awesome flavor,2,1.0
AVpe7zdzLJeJML43yp3d,The kids like this sauce.,3,0.0
AVpe7zdzLJeJML43yp3d,Tastes so good!!!!,2,0.7
AVpe8dHWLJeJML43y4uG,They don't stay stuck on the area above the doors it only remained in place on the sliding glass door.,10,0.0
AVpe8dHWLJeJML43y4uG,"Fantastic product for the price....keeps you alert to all doors - windows connected to with either a chime or alarm. Priced right, undoubtedly, however. One downfall is that once the door or window is closed the alarm stops due to the reconnection, thus. This is NOT an alarm for those away from home, it's main benefit is while you are at home. Either way, for the cost it is a value and permits us to sleep better!",38,0.1878968253968254
AVpe8dHWLJeJML43y4uG,"My review is based on apartment living. Not sure how the sound may carry in bigger homes, however in a small single family home I think the sound will still travel loudly. I received this as a house warming gift from my registry about 2 years ago. I had 2 purposes in mind when I listed them, safety to alert me if my then 4 year old tried to open the doors (I strongly recommend for single parents if you don't have a second pair of eyes to keep on your young child while showering or even if just in a back room), and security because we are living in a ground floor apartment. It has a chime ring or the option for loud squelching. I keep it on the loud squelching. It is so loud, there is no way that anyone inside of the home can't hear it. It's been two years and I have not had to change the batteries yet. The picture being used for the advertisement is about how far they can separate from each other before the alarm is triggered. Just very recently, we experienced a scare where someone had picked my patio lock and tried to enter our home. This definitely scared them away once the alarm was triggered.",99,0.14202380952380955
AVpe8dHWLJeJML43y4uG,"Excellent product, especially for the price. It has three modes: Chime, Alarm, & Off. It is fantastic for when you are home as this alarm on any mode turns quite as soon as the door or window makes contact/closed again. It will not alert you from a distance, however. You can ask your neighbors if heard to check on your place. I would recommend this to anyone wanting to sleep well!",33,0.4666666666666666
AVpe8gsILJeJML43y6Ed,Limited uses. Product is not good if using multiple full size sheets of paper. Would be good for receipts and things like that. Good that small things won't fall through the bottom of the folder. Folder sections don't expand with the rest of the file folder for thicker files. The major flaw is how thin the file folder is. I use file folders to protect other papers - I want something that will hold up to a lot of handling and tossing on the car seat or on the desk. I don't want something that looks and feels like paper - I want something stronger.,60,0.19900793650793647
AVpe8gsILJeJML43y6Ed,I thought this would be a great idea for my real estate business. The pockets dont hold alot but the worst part is the main subjext tab is getting ripped and bent. Dont seem to be as strong as my regular folders. Better use for personal filing of home bills or other organizing.,31,0.1375
AVpe8gsILJeJML43y6Ed,"A practical idea, beneficial for occasional projects. Usability though is severely hampered by ridiculously thin stock, making this far too flimsy for actual use beyond file and forget. As an active organizer for ongoing tasks, which the form factor seems to be targeting, it falls pathetically short due to the flimsiness of material as repeated handling is near impossible. Good idea, execrable execution.",42,-0.0425
AVpe8gsILJeJML43y6Ed,"I am excited to use this product, BUT the package of 12 was actually only 11. When I'm creating monthly files, missing one is kind of a big deal.",14,0.15499999999999997
AVpe8gsILJeJML43y6Ed,This file wouldn't hold enough for the projects I handle.,6,0.0
AVpe8gsILJeJML43y6Ed,"If paper used was heavier, it would be a great item. However current paper is not heavy enough...if used constantly, not sure how long it would last.",17,0.17500000000000002
AVpe8gsILJeJML43y6Ed,This product is a great idea but is not well implemented. The internal partitions are not well thought. The partial divider is really odd and serve to separate sheets but with limited ability to keep things from falling out.,21,0.09238095238095241
AVpe8gsILJeJML43y6Ed,"The concept is great, but this product needs to be sturdier.",5,0.8
AVpe8gsILJeJML43y6Ed,"Works great if you only have a few items in the folder, but if you have a lot it won't hold them.",7,0.8
AVpe8gsILJeJML43y6Ed,"I was very pleased with the folder design as it kept like file items together in one convenient spot, yet gave division. Good idea. But, the internal dividers were a bit flimsy for the general manilla folder-type construction. If these were made from the hanging-file folder material, they would be close to perfect.",31,0.45
AVpe8gsILJeJML43y6Ed,the sections do not hold enough. it would be better if the dividers were not attached at the right end of the folder,10,0.2619047619047619
AVpe8gsILJeJML43y6Ed,This product is excellent for filing multiple papers dealing in one subject. There are tabs to separate 4 separate files in one folder. I can take one folder and still manage all my documents. I can file under one heading and still know where to find anything related to that subject in a orderly way. I think the paper weight could be a little heavier because of the amount of paper that can be filed but that would not stop me from using this useful product.,45,0.11130952380952383
AVpe8gsILJeJML43y6Ed,"Useful for documents of different sizes or types such as receipts, account information, recipes, project ideas, etc. Each section can hold letter size paper if organizing by type. Bottom section is 4 tall so small or short items can be separated from full sized items to organize multi-sized items. All sections are open on only two sides which helps prevent items from falling out. Bottom section can be taped to next section to make a pocket to really hold items inside the folder. Main tab is 5 wide for long single line description and about 1/2 lower are inner tabs which are 2 wide. Also each section itself has room for labels, notes, or even attached items in addition to tab space. These are not heavy weight paper but adhesive labels on tabs will make them sturdier. Sections won't hold high volume of pages but pages can be placed on top of the sections for higher volume (same fold lines as standard folder). To use these inside a standard folder, cut off main tab to add flexibility to existing file folders.",110,0.06294784580498866
AVpe8gsILJeJML43y6Ed,I use it for my students papers and my small business,5,-0.25
AVpe8gsILJeJML43y6Ed,I love anything to enhance my organizational skills and this product adds even more organization to my files and Ideas. I can create a Main Category and then add Sub-division or additional pieces of documents etc and keep everything in one file. I wish they were made in Poly or some type of Plastic. As much as I will utilize these Divide-it-Up Folders I feel they will wear them out quickly and have to purchase replacements.,38,0.3
AVpe8gsILJeJML43y6Ed,"Up until today, I didn't realize this product existed... And that's really too bad. Bought these on a whim during checkout and I am thoroughly pleased. I do a lot of papercraft, as well as creative writing, and I've always wished for a folder-ish system where I could organize various documents, templates and various bric-a-brac for a project, especially one that could handle a variety of different sized pieces that will, eventually, constitute a whole. This fits the bill - now, instead of just throwing all the various pieces, of vastly differing sizes and shapes, for a papercraft project in a stack with a binder clip, I can logically lay them out in the product's sub-folders. YES!!! While I am overall very pleased with the product, a few pieces of constructive criticism presented themselves while I was familiarizing myself with these new folders: 1) The covers feel very flimsy when compared with the side of the folder with the pockets. Because of the extra layers on the pocket side, it is much beefier, and, sometimes when I pick a full folder up, the cover pops open and documents can slide out. 2) It would be great to have a few different interior layouts of the product - sometimes when working with a lot of small pieces, seeing as how they would lend themselves to the lowest, smallest pocket, get jumbled up and confused. having a few different pocket layouts could help remedy this. 3) It would be great if the folders came in other dimensions, besides just the standard 8.5x11 size. I work with a lot of over-sized pieces of posterboard and it would be really nice to have folders to help organize them as well. A smaller, pocket-sized version would be very useful as well. 4) This final one is purely cosmetic - the folders come in only three colors. For project management purposes, having seven or eight (or more) different colors would help me keep the folders organized one color per project. Overall, I am very pleased with the product, and, if the need arises, I would absolutely purchase more packs.",180,0.13825439266615738
AVpe8gsILJeJML43y6Ed,"Looking forward to having things in ONE file , but being able to divide that individual file!!",9,0.25
AVpe8gsILJeJML43y6Ed,#NAME?,1,0.0
AVpe8gsILJeJML43y6Ed,i am very impressed with the features of this new product.,4,0.5681818181818181
AVpe8gsILJeJML43y6Ed,this is great for not only keeping items together but organized and seperated within the same folder,8,0.8
AVpe8gsILJeJML43y6Ed,"I was looking for an Annual Budget Planner System and I am going to use this EXCELLENT IDEA instead, so I can divide into the packet how will I distribute my money: First large packet will be for my Mortgage, Association Fees, and utilities. Second Packet: Food and medicine receipts, Gasoline, Medical and Dental Services and Day Care: Third Packet: Monthly Goals (home improvement, large expenses like furniture, repairs, etc. savings) and to store my payroll stubs and bank statements. I LOVE THIS PRODUCT! it came in a package of 12 so is perfect to organize my entire 2013!!!, the only think that I am not really happy about is the fact that doesn't come with labels and dont sale as individual items...I would be happy to buy an extra one or two just to add my resolutions list to start my year and the other one for my taxes and to organize my goals to be achieved with my returns. Also, I think it will be a great idea to see them on at least another package of 12 but on different colors for other proyects and ideas around the house, for example: to save and divide recipes, to save appliances warranties and manuals, etc. PERFECT ORGANIZER AND GREAT BARGAIN!!!!!!",112,0.3725563909774436
AVpe8gsILJeJML43y6Ed,"I work in the HR department and I use this product to keep employee files organized. I was in need of a folder to help me keep my employee files organized. Something with dividers or pockets for separating employees paperwork by category, for example a section for Medical, one for employee information, etc. I had been searching for a product like this one for over 6 months with no luck. And then I finally found these at a Supplies Store and the prize was very reasonable. I am very pleased with this product and the prize. The only thing I would like is to be able to purchase this product with more divider pockets.",53,0.24
AVpe8gsILJeJML43y6Ed,"I try to prepare ahead for travel, shopping, daily tasks. In spite of attempts to have relevant information, coupons, maps, etc. perfectly organized, I find myself often unable to find the specific documents I need in an instant. This product helps tremendously by providing pockets to further specify papers within a folder. Wonderful. Being a bit obsessive, I did notice some pockets were not perfectly lined up....but I can live with that.",42,0.336969696969697
AVpe8q4T1cnluZ0-afct,More like a sweet black jelly bean type flavor.,7,0.09166666666666666
AVpe9vHs1cnluZ0-a4TU,Perfect for a companion tackle box for the truck or hiking to your favorite pond.,8,0.75
AVpe9W4D1cnluZ0-avf0,Spent alot of time researching this product and when I purchased and got it home it never ran properly. Each time I would start it up and started to vaccum my carpet it woudl shut down. What a disappointment!! Returned it and went and bought a Dyson for 100.00 more and I LOVE IT!!,25,-0.04999999999999999
AVpe9W4D1cnluZ0-avf0,"I read Consumers Reports and usually agree with their recommendations. This vacuum was highly recommended so we bought one. It was very lightweight (which was good), it had decent suction (which was OK), but it had a problem switching from High to Low via the switch mounted on the handle just below the power button. No problem, returned it and got another one -- same issue. Just like the first unit, the switch was intermittent -- sometimes it worked, mostly it didn't. Hoover has an obvious design issue here. We ended up with a Dyson - significantly more but what a machine...",49,0.21277777777777773
AVpe9W4D1cnluZ0-avf0,"Originally I reviewed this Hoover Vacuum in 11/2010 (on Walmart website) after I first purchased it at that time I gave it 5 stars there since then my user opinion has *changed*.. In October 2012 the ergonomic handle had to be replaced since it was coming apart which I guess stemmed from the oils in my hand when using the vacuum (design flaw).. The vacuum was under 60 month warranty so Hoover directed me to a local vacuum dealer they recommended here in Florida (second mistake) it was replaced.. While I only vacuum weekly I started to notice a lack of suction power for this vacuum which was disappointing me big time, but not wanting to spend money again I continued on with it.. I clean the wheels, brushes rollers frequently change the bag often whether it needs it or not so not sure what the problem is with this vacuum.. I originally purchased this vacuum to replace my Sears canister vacuum for poor performance, but now I am about to throw in the towel on this one too since its not worth the aggravation would like a vacuum with more suction power to keep my carpets fresh I actually hate to vacuum now because of this issue with this Hoover vacuum.. Hope others that have purchased this vacuum have better luck with it..",106,0.04136904761904763
AVpe9W4D1cnluZ0-avf0,"I purchased this and loved it at first as it was so light weight. However I got new carpet that was a bit taller and now I cannot move it across the floor. The self adjusting height is nonexistent. When I wrote to Hoover, they just said I must have purchased the wrong vacuum for the carpet. There is no information regarding carpet type in the promotional materials. Don't buy this product.",36,0.1630050505050505
AVpe9W4D1cnluZ0-avf0,"Right out the box...I assembled the vacuum and was excited. I started using the canister and loved it. I would have loved a bag to keep everything together, but I accepted because I loved it. THEN...I used the upright. Still in one room, the sensor light comes on after 5mins of use! Since then the Hoover helpdesk ONLY tells me to send it to a Hoover site for maintenance or Return it to the store. O**ck it is! My sister raved about it and never reported sensor problems.",45,0.45034013605442175
AVpe9W4D1cnluZ0-avf0,I had the vacuum for 2 weeks before there was a problem with the electrical. There were spark-type flashes coming from the base and then it just stopped any suction and would not work. In addition the bags are much more expensive than other bags so overall I would not recommend this product.,21,-0.32708333333333334
AVpe9W4D1cnluZ0-avf0,Was very dissappointed. Worked ok on regular carpeting but the sensor that supposedly adjusts from one floor surface to another simply does not work. Looks nice...would have enjoyed the cannister vacuum... but returned it for a less expensive Hoover Windtunnel that works much much better for our needs.,29,0.10312500000000001
AVpe9W4D1cnluZ0-avf0,"Nice vacuum cleaner, if you DON'T have thick pile carpeting. Beater bar does not automatically adjust as stated. Vacuum shuts down automatically on thick pile, high quality carpet. I don't recommend. This is major flaw. My opinion, purchase a vacuum where you can individually adjust the height of the beater bar.",32,0.021944444444444447
AVpe9W4D1cnluZ0-avf0,"There were things to like about the Hoover, but enough things to not like that I returned it after a week. -I like automatic height adjustment, but it is done poorly on this vacuum it does not lower enough to fluff up the carpet. I think it is because the small height wheels are in front of the beater bar and keep it too high off the ground. The small wheels on my old Oreck were behind the beater bar so it got closer to the carpet. The vacuum has very good suction, but the carpet does not have that nice fluffy look after vacuuming. -The vacuum is light weight, but poor ergonomics made using it a chore. It hurt my shoulder and neck every time I used it. I also noticed I was much more tired after vacuuming my house with the Hoover than with my other vacuum. -The power cord is nice and long, but of very poor lightweight quality. It frequently made knots of itself, and I would have to stop, go over to it, and unwind the knots. I also ran over the cord once...if you did that many times, your cord will be eaten up. -The furniture guard did not work well...it left a scuff in some molding. I wanted to like the vacuum, as it seemed a good update to an Oreck. It had nice controls, a full bag light, and has good suction. But I ended up returning it as it doesn't fluff up the carpet, didn't seem to get up dog hair as well, and it's poor ergonomics made using it a chore.",129,0.09119791666666666
AVpe9W4D1cnluZ0-avf0,"I just replaced my fairly new 9lb hoover light and clean lightweight vacuum that I absolutely loved with the new lightweight platinum. My mother wanted my hoover 9lb so I needed to buy another hoover lightweight. The platinum is 12lbs and is a fantastic vacuum if only you could turn the roller brush off (I couldn't on my other hoover lightweight) and if there was a true auto height adjustment that would raise it high enough to do my modern fashion shag rug and bath mats (again, I couldn't on my other hoover lightweight). I've had it for a week but think I will return it for the reasons stated above. The new platinum lightweight weights 3lbs more than my previous hoover lightweight and it does not do anymore than my previous one. For me, it was a waste of money. If you do not have really high pile rugs or bath mats this is a fantastic vacuum. I wish it would have worked for me.",81,0.15723285486443384
